0,3000,6000,9000,12000,15000,18000,21000,24000,27000,30000,33000,36000,39000,42000,45000,48000,51000,54000,57000,60000,63000,66000,69000,72000,75000,78000,81000,84000,87000,90000,93000,96000,99000,102000,105000,108000,111000,114000,117000,120000,123000,126000,129000,132000,135000,138000,141000,144000,147000,150000,153000,156000,159000,162000,165000,168000,171000,174000,177000,180000,183000,186000,189000,192000,195000,198000,201000,204000,207000,210000,213000,216000,219000,222000,225000,228000,231000,234000,237000,240000,243000,246000,249000,252000,255000,258000,261000,264000,267000,270000,273000,276000,279000,282000,285000,288000,291000,294000,297000,300000,303000,306000,309000,312000,315000,318000,321000,324000,327000,330000,333000,336000,339000,342000,345000,348000,351000,354000,357000,360000,363000,366000,369000,372000,375000,378000,381000,384000,387000,390000,393000,396000,399000,402000,405000,408000,411000,414000,417000,420000,423000,426000,429000,432000,435000,438000,441000,444000,447000,450000,453000,456000,459000,462000,465000,468000,471000,474000,477000,480000,483000,486000,489000,492000,495000,498000,501000,504000,507000,510000,513000,516000,519000,522000,525000,528000,531000,534000,537000,540000,543000,546000,549000,552000,555000,558000,561000,564000,567000,570000,573000,576000,579000,582000,585000,588000,591000,594000,597000,600000,603000,606000,609000,612000,615000,618000,621000,624000,627000,630000,633000,636000,639000,642000,645000,648000,651000,654000,657000,660000,663000,666000,669000,672000,675000,678000,681000,684000,687000,690000,693000,696000,699000,702000,705000,708000,711000,714000,717000,720000,723000,726000,729000,732000,735000,738000,741000,744000,747000,750000,753000,756000,759000,762000,765000,768000,771000,774000,777000,780000,783000,786000,789000,792000,795000,798000,801000,804000,807000,810000,813000,816000,819000,822000,825000,828000,831000,834000,837000,840000,843000,846000,849000,852000,855000,858000,861000,864000,867000,870000,873000,876000,879000,882000,885000,888000,891000,894000,897000,900000,903000,906000,909000,912000,915000,918000,921000,924000,927000,930000,933000,936000,939000,942000,945000,948000,951000,954000,957000,960000,963000,966000,969000,972000,975000,978000,981000,984000,987000,990000,993000,996000,999000,1002000,1005000,1008000,1011000,1014000,1017000,1020000,1023000,1026000,1029000,1032000,1035000,1038000,1041000,1044000,1047000,1050000,1053000,1056000,1059000,1062000,1065000,1068000,1071000,1074000,1077000,1080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3000,6000,9000,12000,15000,18000,21000,24000,27000,30000,33000,36000,39000,42000,45000,48000,51000,54000,57000,60000,63000,66000,69000,72000,75000,78000,81000,84000,87000,90000,93000,96000,99000,102000,105000,108000,111000,114000,117000,120000,123000,126000,129000,132000,135000,138000,141000,144000,147000,150000,153000,156000,159000,162000,165000,168000,171000,174000,177000,180000,183000,186000,189000,192000,195000,198000,201000,204000,207000,210000,213000,216000,219000,222000,225000,228000,231000,234000,237000,240000,243000,246000,249000,252000,255000,258000,261000,264000,267000,270000,273000,276000,279000,282000,285000,288000,291000,294000,297000,300000,303000,306000,309000,312000,315000,318000,321000,324000,327000,330000,333000,336000,339000,342000,345000,348000,351000,354000,357000,360000,363000,366000,369000,372000,375000,378000,381000,384000,387000,390000,393000,396000,399000,402000,405000,408000,411000,414000,417000,420000,423000,426000,429000,432000,435000,438000,441000,444000,447000,450000,453000,456000,459000,462000,465000,468000,471000,474000,477000,480000,483000,486000,489000,492000,495000,498000,501000,504000,507000,510000,513000,516000,519000,522000,525000,528000,531000,534000,537000,540000,543000,546000,549000,552000,555000,558000,561000,564000,567000,570000,573000,576000,579000,582000,585000,588000,591000,594000,597000,600000,603000,606000,609000,612000,615000,618000,621000,624000,627000,630000,633000,636000,639000,642000,645000,648000,651000,654000,657000,660000,663000,666000,669000,672000,675000,678000,681000,684000,687000,690000,693000,696000,699000,702000,705000,708000,711000,714000,717000,720000,723000,726000,729000,732000,735000,738000,741000,744000,747000,750000,753000,756000,759000,762000,765000,768000,771000,774000,777000,780000,783000,786000,789000,792000,795000,798000,801000,804000,807000,810000,813000,816000,819000,822000,825000,828000,831000,834000,837000,840000,843000,846000,849000,852000,855000,858000,861000,864000,867000,870000,873000,876000,879000,882000,885000,888000,891000,894000,897000,900000,903000,906000,909000,912000,915000,918000,921000,924000,927000,930000,933000,936000,939000,942000,945000,948000,951000,954000,957000,960000,963000,966000,969000,972000,975000,978000,981000,984000,987000,990000,993000,996000,999000,1002000,1005000,1008000,1011000,1014000,1017000,1020000,1023000,1026000,1029000,1032000,1035000,1038000,1041000,1044000,1047000,1050000,1053000,1056000,1059000,1062000,1065000,1068000,1071000,1074000,1077000,1080000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
0,3000,6000,9000,12000,15000,18000,21000,24000,27000,30000,33000,36000,39000,42000,45000,48000,51000,54000,57000,60000,63000,66000,69000,72000,75000,78000,81000,84000,87000,90000,93000,96000,99000,102000,105000,108000,111000,114000,117000,120000,123000,126000,129000,132000,135000,138000,141000,144000,147000,150000,153000,156000,159000,162000,165000,168000,171000,174000,177000,180000,183000,186000,189000,192000,195000,198000,201000,204000,207000,210000,213000,216000,219000,222000,225000,228000,231000,234000,237000,240000,243000,246000,249000,252000,255000,258000,261000,264000,267000,270000,273000,276000,279000,282000,285000,288000,291000,294000,297000,300000,303000,306000,309000,312000,315000,318000,321000,324000,327000,330000,333000,336000,339000,342000,345000,348000,351000,354000,357000,360000,363000,366000,369000,372000,375000,378000,381000,384000,387000,390000,393000,396000,399000,402000,405000,408000,411000,414000,417000,420000,423000,426000,429000,432000,435000,438000,441000,444000,447000,450000,453000,456000,459000,462000,465000,468000,471000,474000,477000,480000,483000,486000,489000,492000,495000,498000,501000,504000,507000,510000,513000,516000,519000,522000,525000,528000,531000,534000,537000,540000,543000,546000,549000,552000,555000,558000,561000,564000,567000,570000,573000,576000,579000,582000,585000,588000,591000,594000,597000,600000,603000,606000,609000,612000,615000,618000,621000,624000,627000,630000,633000,636000,639000,642000,645000,648000,651000,654000,657000,660000,663000,666000,669000,672000,675000,678000,681000,684000,687000,690000,693000,696000,699000,702000,705000,708000,711000,714000,717000,720000,723000,726000,729000,732000,735000,738000,741000,744000,747000,750000,753000,756000,759000,762000,765000,768000,771000,774000,777000,780000,783000,786000,789000,792000,795000,798000,801000,804000,807000,810000,813000,816000,819000,822000,825000,828000,831000,834000,837000,840000,843000,846000,849000,852000,855000,858000,861000,864000,867000,870000,873000,876000,879000,882000,885000,888000,891000,894000,897000,900000,903000,906000,909000,912000,915000,918000,921000,924000,927000,930000,933000,936000,939000,942000,945000,948000,951000,954000,957000,960000,963000,966000,969000,972000,975000,978000,981000,984000,987000,990000,993000,996000,999000,1002000,1005000,1008000,1011000,1014000,1017000,1020000,1023000,1026000,1029000,1032000,1035000,1038000,1041000,1044000,1047000,1050000,1053000,1056000,1059000,1062000,1065000,1068000,1071000,1074000,1077000,1080000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000
0,3000,6000,9000,12000,15000,18000,21000,24000,27000,30000,33000,36000,39000,42000,45000,48000,51000,54000,57000,60000,63000,66000,69000,72000,75000,78000,81000,84000,87000,90000,93000,96000,99000,102000,105000,108000,111000,114000,117000,120000,123000,126000,129000,132000,135000,138000,141000,144000,147000,150000,153000,156000,159000,162000,165000,168000,171000,174000,177000,180000,183000,186000,189000,192000,195000,198000,201000,204000,207000,210000,213000,216000,219000,222000,225000,228000,231000,234000,237000,240000,243000,246000,249000,252000,255000,258000,261000,264000,267000,270000,273000,276000,279000,282000,285000,288000,291000,294000,297000,300000,303000,306000,309000,312000,315000,318000,321000,324000,327000,330000,333000,336000,339000,342000,345000,348000,351000,354000,357000,360000,363000,366000,369000,372000,375000,378000,381000,384000,387000,390000,393000,396000,399000,402000,405000,408000,411000,414000,417000,420000,423000,426000,429000,432000,435000,438000,441000,444000,447000,450000,453000,456000,459000,462000,465000,468000,471000,474000,477000,480000,483000,486000,489000,492000,495000,498000,501000,504000,507000,510000,513000,516000,519000,522000,525000,528000,531000,534000,537000,540000,543000,546000,549000,552000,555000,558000,561000,564000,567000,570000,573000,576000,579000,582000,585000,588000,591000,594000,597000,600000,603000,606000,609000,612000,615000,618000,621000,624000,627000,630000,633000,636000,639000,642000,645000,648000,651000,654000,657000,660000,663000,666000,669000,672000,675000,678000,681000,684000,687000,690000,693000,696000,699000,702000,705000,708000,711000,714000,717000,720000,723000,726000,729000,732000,735000,738000,741000,744000,747000,750000,753000,756000,759000,762000,765000,768000,771000,774000,777000,780000,783000,786000,789000,792000,795000,798000,801000,804000,807000,810000,813000,816000,819000,822000,825000,828000,831000,834000,837000,840000,843000,846000,849000,852000,855000,858000,861000,864000,867000,870000,873000,876000,879000,882000,885000,888000,891000,894000,897000,900000,903000,906000,909000,912000,915000,918000,921000,924000,927000,930000,933000,936000,939000,942000,945000,948000,951000,954000,957000,960000,963000,966000,969000,972000,975000,978000,981000,984000,987000,990000,993000,996000,999000,1002000,1005000,1008000,1011000,1014000,1017000,1020000,1023000,1026000,1029000,1032000,1035000,1038000,1041000,1044000,1047000,1050000,1053000,1056000,1059000,1062000,1065000,1068000,1071000,1074000,1077000,1080000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000
0,3000,6000,9000,12000,15000,18000,21000,24000,27000,30000,33000,36000,39000,42000,45000,48000,51000,54000,57000,60000,63000,66000,69000,72000,75000,78000,81000,84000,87000,90000,93000,96000,99000,102000,105000,108000,111000,114000,117000,120000,123000,126000,129000,132000,135000,138000,141000,144000,147000,150000,153000,156000,159000,162000,165000,168000,171000,174000,177000,180000,183000,186000,189000,192000,195000,198000,201000,204000,207000,210000,213000,216000,219000,222000,225000,228000,231000,234000,237000,240000,243000,246000,249000,252000,255000,258000,261000,264000,267000,270000,273000,276000,279000,282000,285000,288000,291000,294000,297000,300000,303000,306000,309000,312000,315000,318000,321000,324000,327000,330000,333000,336000,339000,342000,345000,348000,351000,354000,357000,360000,363000,366000,369000,372000,375000,378000,381000,384000,387000,390000,393000,396000,399000,402000,405000,408000,411000,414000,417000,420000,423000,426000,429000,432000,435000,438000,441000,444000,447000,450000,453000,456000,459000,462000,465000,468000,471000,474000,477000,480000,483000,486000,489000,492000,495000,498000,501000,504000,507000,510000,513000,516000,519000,522000,525000,528000,531000,534000,537000,540000,543000,546000,549000,552000,555000,558000,561000,564000,567000,570000,573000,576000,579000,582000,585000,588000,591000,594000,597000,600000,603000,606000,609000,612000,615000,618000,621000,624000,627000,630000,633000,636000,639000,642000,645000,648000,651000,654000,657000,660000,663000,666000,669000,672000,675000,678000,681000,684000,687000,690000,693000,696000,699000,702000,705000,708000,711000,714000,717000,720000,723000,726000,729000,732000,735000,738000,741000,744000,747000,750000,753000,756000,759000,762000,765000,768000,771000,774000,777000,780000,783000,786000,789000,792000,795000,798000,801000,804000,807000,810000,813000,816000,819000,822000,825000,828000,831000,834000,837000,840000,843000,846000,849000,852000,855000,858000,861000,864000,867000,870000,873000,876000,879000,882000,885000,888000,891000,894000,897000,900000,903000,906000,909000,912000,915000,918000,921000,924000,927000,930000,933000,936000,939000,942000,945000,948000,951000,954000,957000,960000,963000,966000,969000,972000,975000,978000,981000,984000,987000,990000,993000,996000,999000,1002000,1005000,1008000,1011000,1014000,1017000,1020000,1023000,1026000,1029000,1032000,1035000,1038000,1041000,1044000,1047000,1050000,1053000,1056000,1059000,1062000,1065000,1068000,1071000,1074000,1077000,1080000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000
0,3000,6000,9000,12000,15000,18000,21000,24000,27000,30000,33000,36000,39000,42000,45000,48000,51000,54000,57000,60000,63000,66000,69000,72000,75000,78000,81000,84000,87000,90000,93000,96000,99000,102000,105000,108000,111000,114000,117000,120000,123000,126000,129000,132000,135000,138000,141000,144000,147000,150000,153000,156000,159000,162000,165000,168000,171000,174000,177000,180000,183000,186000,189000,192000,195000,198000,201000,204000,207000,210000,213000,216000,219000,222000,225000,228000,231000,234000,237000,240000,243000,246000,249000,252000,255000,258000,261000,264000,267000,270000,273000,276000,279000,282000,285000,288000,291000,294000,297000,300000,303000,306000,309000,312000,315000,318000,321000,324000,327000,330000,333000,336000,339000,342000,345000,348000,351000,354000,357000,360000,363000,366000,369000,372000,375000,378000,381000,384000,387000,390000,393000,396000,399000,402000,405000,408000,411000,414000,417000,420000,423000,426000,429000,432000,435000,438000,441000,444000,447000,450000,453000,456000,459000,462000,465000,468000,471000,474000,477000,480000,483000,486000,489000,492000,495000,498000,501000,504000,507000,510000,513000,516000,519000,522000,525000,528000,531000,534000,537000,540000,543000,546000,549000,552000,555000,558000,561000,564000,567000,570000,573000,576000,579000,582000,585000,588000,591000,594000,597000,600000,603000,606000,609000,612000,615000,618000,621000,624000,627000,630000,633000,636000,639000,642000,645000,648000,651000,654000,657000,660000,663000,666000,669000,672000,675000,678000,681000,684000,687000,690000,693000,696000,699000,702000,705000,708000,711000,714000,717000,720000,723000,726000,729000,732000,735000,738000,741000,744000,747000,750000,753000,756000,759000,762000,765000,768000,771000,774000,777000,780000,783000,786000,789000,792000,795000,798000,801000,804000,807000,810000,813000,816000,819000,822000,825000,828000,831000,834000,837000,840000,843000,846000,849000,852000,855000,858000,861000,864000,867000,870000,873000,876000,879000,882000,885000,888000,891000,894000,897000,900000,903000,906000,909000,912000,915000,918000,921000,924000,927000,930000,933000,936000,939000,942000,945000,948000,951000,954000,957000,960000,963000,966000,969000,972000,975000,978000,981000,984000,987000,990000,993000,996000,999000,1002000,1005000,1008000,1011000,1014000,1017000,1020000,1023000,1026000,1029000,1032000,1035000,1038000,1041000,1044000,1047000,1050000,1053000,1056000,1059000,1062000,1065000,1068000,1071000,1074000,1077000,1080000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000
